#_id;pic;archive_type;creator_type;curation_location;local_id;date;year;links;summary;transcription;transcription_author_firstname;transcription_author_lastname
archive_0131;document_0013.jpg;rental;church;Abbaye de Fontenay;OIII:56-bis 9103;1609;1609;archive_0070,archive_0187,archive_0068;Et sequi ea asperiores porro ut exercitationem animi sed exercitationem quis qui officiis doloribus et perferendis quas! ;Ab pariatur laudantium consequatur laboriosam in adipisci expedita est Quis magnam At exercitationem repellendus aut odio facere aut possimus aliquam?__CR__Et amet voluptatem et accusantium consectetur est fuga voluptatem id obcaecati sunt aut minus Quis sed delectus natus.;Paul;Dupont
archive_0132;document_0010.jpg;wedding;lawyer;Abbaye de Fontenay;ZTG Z // 1793;17/09/1480;1480;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Est quisquam illum est vitae dolor qui quia tenetur est impedit provident et molestiae deleniti et libero voluptatibus vel dolorum mollitia.__CR__Eum soluta autem vel voluptas odit eum sint quaerat! Et nisi earum et deleniti delectus ab voluptates nihil et alias officiis. ;Martin;Di Caprio
archive_0133;document_0013.jpg;account;city;Abbaye de Pontigny;XIII 42//7815;14/10/1578;1578;archive_0163,archive_0058,archive_0023,archive_0068;Quo quaerat omnis quo doloremque sed necessitatibus corporis. Est deserunt illum sed enim cupiditate est sapiente voluptas;Et voluptatem voluptatem nam recusandae repellat est Quis iure a sint perferendis est illum nihil qui culpa sunt vel sapiente beatae.__CR__Ad aspernatur libero qui dolorem possimus et repudiandae sunt qui explicabo rerum.__CR__Et saepe necessitatibus est corporis veniam est reiciendis architecto eos necessitatibus alias?__CR____CR__Et debitis esse aut molestias dignissimos aut quae dolorem qui nihil nihil et sint aperiam hic nemo nemo et velit deserunt! Qui velit voluptatem ut quaerat esse ut facilis harum vel cumque dolorem.__CR__Eos libero quae voluptatem dignissimos eos alias rerum aut quod beatae aut ratione commodi eos necessitatibus quae ut modi omnis.__CR__Ea impedit voluptas qui aliquid quia et optio doloribus est autem debitis 33 cupiditate provident cum ipsa repellat quo harum consectetur.__CR__Est sapiente voluptatem ut fugit omnis est perspiciatis sint aut officiis laudantium.__CR____CR__Qui consequatur tempora in voluptatem mollitia vel numquam quia id quia praesentium aut architecto quisquam. ;Myriam;Di Caprio
archive_0134;document_0013.jpg;account;church;AD Franche-Comté;jjd / K3 bb11:bis 1272;02/01/1630;1630;archive_0042,archive_0040,archive_0027;Non dicta ratione sed quia voluptates non fugit aperiam aperiam ipsum aut omnis autem ut magni ratione. ;Est quisquam illum est vitae dolor qui quia tenetur est impedit provident et molestiae deleniti et libero voluptatibus vel dolorum mollitia.__CR__Eum soluta autem vel voluptas odit eum sint quaerat! Et nisi earum et deleniti delectus ab voluptates nihil et alias officiis. ;Lucie;Trump
archive_0135;document_0022.jpg;account;church;Abbaye de Saint-Philibert;XIEd-Z 7888;01/07/1620;1620;;Sed fugiat corporis ad fugit voluptate non cumque tenetur eos necessitatibus eius.;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;Joe;Biden
archive_0136;document_0010.jpg;rental;church;Abbaye de Pontigny;BAAPR//34 56-bis 3051;1523;1523;;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Myriam;Pagnol
archive_0137;document_0009.jpg;wedding;church;AD Franche-Comté;IV Z 4140;23/09/1668;1668;;Sed fugiat corporis ad fugit voluptate non cumque tenetur eos necessitatibus eius.;Quo nobis architecto est accusantium eius vel nihil culpa et impedit autem aut quos tempora ut voluptas cupiditate.__CR__Est asperiores ducimus nam quam aliquid cum veritatis voluptates ut perferendis amet sit nesciunt autem.__CR__Est fugiat reiciendis qui tempore asperiores et obcaecati internos voluptatem expedita eos voluptatem assumenda.__CR__Qui dolor velit et aliquam sint et sapiente cupiditate aut illum quasi.__CR__In sint maiores qui obcaecati dolores quo perspiciatis unde ut eaque illum ea voluptatem beatae qui labore iste in recusandae quis.__CR__Sit rerum dignissimos ea dolore repellat ea nobis error. Vel aspernatur voluptatem est illum doloremque qui obcaecati placeat vel quod labore sed enim voluptates sed accusamus eaque aut nihil quaerat.__CR__Aut natus explicabo sit velit numquam qui dolorum quibusdam qui atque odio aut consequatur dolor! Quo sequi dolorum et blanditiis voluptatibus et quis galisum.__CR____CR__Ut accusamus pariatur in fuga dignissimos aut vero fugit non architecto modi est velit minus eos voluptatum dolores et molestiae consequatur?__CR__Ut fugit delectus et quasi quasi est sunt excepturi et consequatur velit rem quis tempora in quod rerum ut numquam doloremque.__CR__Qui delectus ipsam ut totam quod sed autem obcaecati 33 exercitationem error?__CR____CR__Quo dolorem asperiores hic dolorem repudiandae eos quia enim ea vitae omnis eos quisquam molestias.__CR__Qui eveniet deserunt et repellat aliquam ut deserunt tempora sed iste eius. ;Jenny;Dupont
archive_0138;document_0005.jpg;rental;city;Abbaye de Pontigny;XVI56-ter 2257;05/10/1575;1575;;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Est quisquam illum est vitae dolor qui quia tenetur est impedit provident et molestiae deleniti et libero voluptatibus vel dolorum mollitia.__CR__Eum soluta autem vel voluptas odit eum sint quaerat! Et nisi earum et deleniti delectus ab voluptates nihil et alias officiis. ;Marcel;Di Caprio
archive_0139;document_0008.jpg;rental;lawyer;AD Franche-Comté;jjd / K3 Z // 3781;19/02/1677;1677;archive_0121,archive_0165,archive_0161;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Eum fugiat eius At Quis aspernatur rem tenetur voluptatem nam maxime adipisci vel ratione magni sed quaerat eveniet aut magni officiis?__CR__Non quis nemo eum mollitia blanditiis aut maxime exercitationem et quaerat tempore et pariatur rerum ut harum vitae.__CR__Id voluptatum iste aut ullam labore qui quam repellendus sed enim praesentium vel dolor voluptatem aut ratione sapiente.__CR__Ut mollitia eveniet id saepe perspiciatis et voluptatem repellat ut alias eaque qui nihil dolor.__CR__Et voluptatem ipsum qui obcaecati tenetur et facilis minima et magnam quasi eos explicabo quasi At rerum amet. Est quia voluptas nam dolorem magni et suscipit quia aut voluptates molestiae. Ex galisum natus est rerum quasi ut magni autem qui consequatur assumenda ea molestiae accusamus ut expedita repellat.__CR__Rem mollitia quia ut dolores deserunt aut reprehenderit quia non dolores suscipit ut perspiciatis sint! ;Martin;Hochon
archive_0140;document_0017.jpg;rental;church;Abbaye de Fontenay;IV Z 5966;1518;1518;;Et sequi ea asperiores porro ut exercitationem animi sed exercitationem quis qui officiis doloribus et perferendis quas! ;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Joe;Pagnol
archive_0141;document_0018.jpg;rental;city;Archives Nationales;IV YY 153;1591;1591;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;Paul;Pagnol
archive_0142;document_0015.jpg;account;lawyer;Abbaye de Pontigny;ZTG Z 6611;11/07/1617;1617;;Et sequi ea asperiores porro ut exercitationem animi sed exercitationem quis qui officiis doloribus et perferendis quas! ;Non voluptatum quis est molestiae quisquam ab illo accusantium.__CR__Id neque aliquam nam molestiae suscipit ex nobis molestiae est impedit minima aut excepturi omnis qui veniam molestias eum esse deleniti.__CR__In repellat internos eum perspiciatis error est veritatis ullam est cupiditate suscipit non dolores maxime ea quaerat saepe.__CR__Quo voluptas accusamus est minus vitae ab culpa unde non incidunt itaque et voluptatem error.__CR__Est voluptatum accusantium et labore culpa ut officiis autem vel earum porro! ;Paul;Martin
archive_0143;document_0021.jpg;rental;church;Abbaye de Pontigny;AAAPR12 bb11:ter 618;1554;1554;archive_0083;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Et voluptatem voluptatem nam recusandae repellat est Quis iure a sint perferendis est illum nihil qui culpa sunt vel sapiente beatae.__CR__Ad aspernatur libero qui dolorem possimus et repudiandae sunt qui explicabo rerum.__CR__Et saepe necessitatibus est corporis veniam est reiciendis architecto eos necessitatibus alias?__CR____CR__Et debitis esse aut molestias dignissimos aut quae dolorem qui nihil nihil et sint aperiam hic nemo nemo et velit deserunt! Qui velit voluptatem ut quaerat esse ut facilis harum vel cumque dolorem.__CR__Eos libero quae voluptatem dignissimos eos alias rerum aut quod beatae aut ratione commodi eos necessitatibus quae ut modi omnis.__CR__Ea impedit voluptas qui aliquid quia et optio doloribus est autem debitis 33 cupiditate provident cum ipsa repellat quo harum consectetur.__CR__Est sapiente voluptatem ut fugit omnis est perspiciatis sint aut officiis laudantium.__CR____CR__Qui consequatur tempora in voluptatem mollitia vel numquam quia id quia praesentium aut architecto quisquam. ;Lucie;Di Caprio
archive_0144;document_0011.jpg;account;church;Abbaye de Pontigny;XIEd-bb11:// 4880;13/10/1615;1615;;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;Et voluptatem voluptatem nam recusandae repellat est Quis iure a sint perferendis est illum nihil qui culpa sunt vel sapiente beatae.__CR__Ad aspernatur libero qui dolorem possimus et repudiandae sunt qui explicabo rerum.__CR__Et saepe necessitatibus est corporis veniam est reiciendis architecto eos necessitatibus alias?__CR____CR__Et debitis esse aut molestias dignissimos aut quae dolorem qui nihil nihil et sint aperiam hic nemo nemo et velit deserunt! Qui velit voluptatem ut quaerat esse ut facilis harum vel cumque dolorem.__CR__Eos libero quae voluptatem dignissimos eos alias rerum aut quod beatae aut ratione commodi eos necessitatibus quae ut modi omnis.__CR__Ea impedit voluptas qui aliquid quia et optio doloribus est autem debitis 33 cupiditate provident cum ipsa repellat quo harum consectetur.__CR__Est sapiente voluptatem ut fugit omnis est perspiciatis sint aut officiis laudantium.__CR____CR__Qui consequatur tempora in voluptatem mollitia vel numquam quia id quia praesentium aut architecto quisquam. ;Joe;Proust
archive_0145;document_0016.jpg;account;lawyer;Abbaye de Notre-Dame-de-Quincy;ZTG Z 247;12/03/1580;1580;archive_0041,archive_0085,archive_0059;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Martin;Trump
archive_0146;document_0028.jpg;rental;lawyer;Abbaye de Pontigny;jjd / K3 42//// 2169;27/11/1617;1617;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Ab pariatur laudantium consequatur laboriosam in adipisci expedita est Quis magnam At exercitationem repellendus aut odio facere aut possimus aliquam?__CR__Et amet voluptatem et accusantium consectetur est fuga voluptatem id obcaecati sunt aut minus Quis sed delectus natus.;John;Biden
archive_0147;document_0003.jpg;rental;lawyer;AD Franche-Comté;BAAPR//34 Z 335;29/02/1590;1590;;Ut distinctio aperiam eos nemo vitae id tempore corporis. Ut porro tempore ut vitae quaerat eos atque dolores ea sint praesentium. ;Ab pariatur laudantium consequatur laboriosam in adipisci expedita est Quis magnam At exercitationem repellendus aut odio facere aut possimus aliquam?__CR__Et amet voluptatem et accusantium consectetur est fuga voluptatem id obcaecati sunt aut minus Quis sed delectus natus.;John;Di Caprio
archive_0148;document_0013.jpg;wedding;lawyer;AD Franche-Comté;OIII:YY ter 3814;13/06/1634;1634;;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;Non voluptatum quis est molestiae quisquam ab illo accusantium.__CR__Id neque aliquam nam molestiae suscipit ex nobis molestiae est impedit minima aut excepturi omnis qui veniam molestias eum esse deleniti.__CR__In repellat internos eum perspiciatis error est veritatis ullam est cupiditate suscipit non dolores maxime ea quaerat saepe.__CR__Quo voluptas accusamus est minus vitae ab culpa unde non incidunt itaque et voluptatem error.__CR__Est voluptatum accusantium et labore culpa ut officiis autem vel earum porro! ;John;Biden
archive_0149;document_0025.jpg;rental;lawyer;Abbaye de Pontigny;jjd / K3 42//339;1495;1495;;Quo quaerat omnis quo doloremque sed necessitatibus corporis. Est deserunt illum sed enim cupiditate est sapiente voluptas;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Paul;Di Caprio
archive_0150;document_0012.jpg;account;lawyer;Abbaye de Notre-Dame-de-Quincy;XIII YY ter 4675;1555;1555;;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;Eum fugiat eius At Quis aspernatur rem tenetur voluptatem nam maxime adipisci vel ratione magni sed quaerat eveniet aut magni officiis?__CR__Non quis nemo eum mollitia blanditiis aut maxime exercitationem et quaerat tempore et pariatur rerum ut harum vitae.__CR__Id voluptatum iste aut ullam labore qui quam repellendus sed enim praesentium vel dolor voluptatem aut ratione sapiente.__CR__Ut mollitia eveniet id saepe perspiciatis et voluptatem repellat ut alias eaque qui nihil dolor.__CR__Et voluptatem ipsum qui obcaecati tenetur et facilis minima et magnam quasi eos explicabo quasi At rerum amet. Est quia voluptas nam dolorem magni et suscipit quia aut voluptates molestiae. Ex galisum natus est rerum quasi ut magni autem qui consequatur assumenda ea molestiae accusamus ut expedita repellat.__CR__Rem mollitia quia ut dolores deserunt aut reprehenderit quia non dolores suscipit ut perspiciatis sint! ;John;Martin
archive_0151;document_0024.jpg;wedding;lawyer;Abbaye de Notre-Dame-de-Quincy;XIII YY // 1122;19/07/1495;1495;;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Est quisquam illum est vitae dolor qui quia tenetur est impedit provident et molestiae deleniti et libero voluptatibus vel dolorum mollitia.__CR__Eum soluta autem vel voluptas odit eum sint quaerat! Et nisi earum et deleniti delectus ab voluptates nihil et alias officiis. ;Martin;Biden
archive_0152;document_0022.jpg;rental;church;Abbaye de Notre-Dame-de-Quincy;BAAPR//34 bb11:7315;28/02/1574;1574;;Quo maiores illo quo distinctio possimus ut veniam corporis sed maxime dicta eos quia dolor.;Et corrupti quia et eveniet molestiae ut quia rerum rem repellat iste.__CR__Sed incidunt recusandae et ullam ullam ut architecto quae eum Quis harum et voluptate galisum ut vero nihil mollitia architecto!__CR__Ut assumenda illo ea optio nihil est enim laboriosam ex voluptatibus expedita qui numquam voluptatum non blanditiis omnis quo facilis dolor. ;Donald;Hochon
archive_0153;document_0019.jpg;rental;church;Abbaye de Pontigny;IV Z bis 1934;25/09/1606;1606;;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Ab pariatur laudantium consequatur laboriosam in adipisci expedita est Quis magnam At exercitationem repellendus aut odio facere aut possimus aliquam?__CR__Et amet voluptatem et accusantium consectetur est fuga voluptatem id obcaecati sunt aut minus Quis sed delectus natus.;Donald;Di Caprio
archive_0154;document_0024.jpg;rental;church;Abbaye de Pontigny;AAAPR12 bb11:5712;19/06/1531;1531;archive_0176,archive_0129,archive_0101;Non dicta ratione sed quia voluptates non fugit aperiam aperiam ipsum aut omnis autem ut magni ratione. ;In blanditiis quia aut internos maiores a galisum asperiores sed dolor nostrum aut distinctio adipisci non eaque porro et molestiae natus.__CR__33 doloremque laudantium ut facere rerum et quod atque.__CR__Qui voluptas eveniet ut voluptatem soluta est officia facere. In optio Quis ut repudiandae repellat vel nemo doloribus.__CR__Cum labore voluptate quo assumenda sit fugiat sequi in exercitationem suscipit sit deleniti reiciendis.__CR____CR__Ut autem exercitationem eos omnis maiores qui excepturi iste et quasi magnam et eveniet illo sit mollitia dolorum.__CR__Qui praesentium magni At enim possimus et ducimus magnam sit tempore esse id omnis natus eum dolore quis? Ad temporibus Quis 33 quia quisquam aut voluptates quis eos voluptatibus odit et facere molestiae id alias cupiditate.__CR__In voluptas reprehenderit est consequatur quibusdam est dicta nulla. Aut nulla laborum et nihil libero sit recusandae saepe.__CR__Et quam repellat et ducimus enim non dolorum quidem qui voluptatem enim aut omnis sint in placeat corporis sit sunt perspiciatis. ;Jenny;Di Caprio
archive_0155;document_0030.jpg;rental;church;Abbaye de Pontigny;OIII:42//2393;01/09/1587;1587;;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;Est quisquam illum est vitae dolor qui quia tenetur est impedit provident et molestiae deleniti et libero voluptatibus vel dolorum mollitia.__CR__Eum soluta autem vel voluptas odit eum sint quaerat! Et nisi earum et deleniti delectus ab voluptates nihil et alias officiis. ;Paul;Biden
archive_0156;document_0019.jpg;rental;church;Abbaye de Saint-Philibert;XVI42//// 9733;20/05/1522;1522;archive_0063,archive_0076,archive_0046;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;Id modi architecto At dolore nemo qui sint possimus sit internos molestiae.__CR__Qui doloremque voluptatem et necessitatibus cupiditate ut doloremque labore rem corrupti incidunt et ducimus vero et velit modi quo officia quas.__CR____CR__Ad debitis quam est quidem earum vel iure animi cum aliquid molestias rem ullam impedit aut explicabo dolorum et natus excepturi.__CR____CR__Qui tempore reprehenderit vel soluta illo et labore magnam vel atque doloribus in eveniet delectus;Donald;Trump
archive_0157;document_0019.jpg;rental;church;Abbaye de Fontenay;XIII 42//bis 3910;06/07/1650;1650;;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;In blanditiis quia aut internos maiores a galisum asperiores sed dolor nostrum aut distinctio adipisci non eaque porro et molestiae natus.__CR__33 doloremque laudantium ut facere rerum et quod atque.__CR__Qui voluptas eveniet ut voluptatem soluta est officia facere. In optio Quis ut repudiandae repellat vel nemo doloribus.__CR__Cum labore voluptate quo assumenda sit fugiat sequi in exercitationem suscipit sit deleniti reiciendis.__CR____CR__Ut autem exercitationem eos omnis maiores qui excepturi iste et quasi magnam et eveniet illo sit mollitia dolorum.__CR__Qui praesentium magni At enim possimus et ducimus magnam sit tempore esse id omnis natus eum dolore quis? Ad temporibus Quis 33 quia quisquam aut voluptates quis eos voluptatibus odit et facere molestiae id alias cupiditate.__CR__In voluptas reprehenderit est consequatur quibusdam est dicta nulla. Aut nulla laborum et nihil libero sit recusandae saepe.__CR__Et quam repellat et ducimus enim non dolorum quidem qui voluptatem enim aut omnis sint in placeat corporis sit sunt perspiciatis. ;Leonardo;Dupont
archive_0158;document_0001.jpg;wedding;lawyer;Archives Nationales;BAAPR//34 Z 2194;1620;1620;archive_0086,archive_0023,archive_0074,archive_0167;Quo maiores illo quo distinctio possimus ut veniam corporis sed maxime dicta eos quia dolor.;Et voluptatem voluptatem nam recusandae repellat est Quis iure a sint perferendis est illum nihil qui culpa sunt vel sapiente beatae.__CR__Ad aspernatur libero qui dolorem possimus et repudiandae sunt qui explicabo rerum.__CR__Et saepe necessitatibus est corporis veniam est reiciendis architecto eos necessitatibus alias?__CR____CR__Et debitis esse aut molestias dignissimos aut quae dolorem qui nihil nihil et sint aperiam hic nemo nemo et velit deserunt! Qui velit voluptatem ut quaerat esse ut facilis harum vel cumque dolorem.__CR__Eos libero quae voluptatem dignissimos eos alias rerum aut quod beatae aut ratione commodi eos necessitatibus quae ut modi omnis.__CR__Ea impedit voluptas qui aliquid quia et optio doloribus est autem debitis 33 cupiditate provident cum ipsa repellat quo harum consectetur.__CR__Est sapiente voluptatem ut fugit omnis est perspiciatis sint aut officiis laudantium.__CR____CR__Qui consequatur tempora in voluptatem mollitia vel numquam quia id quia praesentium aut architecto quisquam. ;John;Trump
archive_0159;document_0022.jpg;rental;church;Abbaye de Notre-Dame-de-Quincy;AAAPR12 YY 5298;11/09/1646;1646;archive_0106,archive_0037,archive_0058;Qui tempora velit nam laboriosam consectetur ea similique necessitatibus At quia velit non distinctio maiores est dolorem quaerat.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Donald;Pagnol
archive_0160;document_0017.jpg;rental;church;Archives Nationales;XVIYY ter 6878;1562;1562;archive_0163,archive_0191;Ex illum minus nam officiis fugit aut reiciendis earum et quidem dicta.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;;Martin
archive_0161;document_0010.jpg;account;church;Abbaye de Pontigny;XVIbb11:ter 372;12/08/1529;1529;;Ut alias dicta aut ullam laudantium vel doloremque recusandae quo soluta provident ea tempore dolor et tempore voluptas;Id modi architecto At dolore nemo qui sint possimus sit internos molestiae.__CR__Qui doloremque voluptatem et necessitatibus cupiditate ut doloremque labore rem corrupti incidunt et ducimus vero et velit modi quo officia quas.__CR____CR__Ad debitis quam est quidem earum vel iure animi cum aliquid molestias rem ullam impedit aut explicabo dolorum et natus excepturi.__CR____CR__Qui tempore reprehenderit vel soluta illo et labore magnam vel atque doloribus in eveniet delectus;Paul;Doe
archive_0162;document_0003.jpg;account;church;Abbaye de Pontigny;XIII 42//544;10/05/1466;1466;archive_0085,archive_0039,archive_0107,archive_0094;Sed fugiat corporis ad fugit voluptate non cumque tenetur eos necessitatibus eius.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Michel;Proust
archive_0163;document_0013.jpg;wedding;church;Abbaye de Pontigny;TTH-YY ter 451;1522;1522;;Aut nostrum adipisci id odio doloremque qui reprehenderit nostrum rem praesentium facilis non dolore eligendi.;Est quisquam illum est vitae dolor qui quia tenetur est impedit provident et molestiae deleniti et libero voluptatibus vel dolorum mollitia.__CR__Eum soluta autem vel voluptas odit eum sint quaerat! Et nisi earum et deleniti delectus ab voluptates nihil et alias officiis. ;;Hochon
archive_0164;document_0021.jpg;rental;church;Archives Nationales;TTH-56-bis 1692;06/03/1545;1545;;Sed fugiat corporis ad fugit voluptate non cumque tenetur eos necessitatibus eius.;Et corrupti quia et eveniet molestiae ut quia rerum rem repellat iste.__CR__Sed incidunt recusandae et ullam ullam ut architecto quae eum Quis harum et voluptate galisum ut vero nihil mollitia architecto!__CR__Ut assumenda illo ea optio nihil est enim laboriosam ex voluptatibus expedita qui numquam voluptatum non blanditiis omnis quo facilis dolor. ;Donald;Doe
archive_0165;document_0011.jpg;rental;lawyer;Abbaye de Notre-Dame-de-Quincy;IV 56-ter 1118;03/05/1594;1594;;Et sequi ea asperiores porro ut exercitationem animi sed exercitationem quis qui officiis doloribus et perferendis quas! ;Lorem ipsum dolor sit amet. Eos earum quas non rerum quia aut exercitationem minus__CR__et quod porro et magni modi sit quia perspiciatis.__CR__Et Quis cumque vel harum omnis ex autem ipsam qui tenetur saepe id reiciendis dolores et dolorem unde.__CR__Sit praesentium alias et ipsum blanditiis sed alias nemo vel odio. ;Michel;Hochon
archive_0166;document_0027.jpg;wedding;church;Abbaye de Fontenay;IV 42//5852;1473;1473;;Sed fugiat corporis ad fugit voluptate non cumque tenetur eos necessitatibus eius.;Aut eveniet libero ut cupiditate quisquam ut quod fugiat. Sed iusto voluptas sit consectetur debitis vel ipsum fuga.__CR__Qui sint tempore qui atque porro eum assumenda ipsa sit quos nobis est animi eligendi ut similique quas.__CR__Aut officia laboriosam id sint nisi aut rerum autem ut pariatur tenetur.__CR__A omnis commodi ut saepe quia et accusamus explicabo?__CR____CR__Et facilis illum vel eaque maiores ea molestiae debitis et iusto nobis. Non saepe placeat ab illo nihil hic consequatur dicta 33 voluptas obcaecati?__CR__Sit galisum quia sit esse aperiam in assumenda sint qui dolores consequatur ab itaque fugiat nam sunt autem. Eum magni nihil et ipsum eveniet in quas exercitationem?;Paul;Martin
